title,price,link
Apple iPhone 13 Pro 128/256/512GB 1TB ATT Sprint TMobile Unlocked VZW Excellent,"C $1,287.62 to C $1,427.16",https://www.ebay.ca/itm/284503104716?epid=5049289870&hash=item423db4dccc:g:TGgAAOSwJOVhdru4
Apple iPhone 13 Pro 512GB Graphite Unlocked - NEW & SEALED,"C $1,776.03",https://www.ebay.ca/itm/294681262074?epid=26049291157&hash=item449c5f37fa:g:azUAAOSwBRVh0KrQ
Apple iPhone 13 Pro Max - 256GB - Sierra Blue (Unlocked),"C $1,395.46",https://www.ebay.ca/itm/194815591023?epid=27049276493&hash=item2d5bea026f:g:6mkAAOSwqZRiBXuH
Apple iPhone 13 MINI  5G 128GB  Blue Unlocked CLEAN ESN APPLE WARRANTY A2481,C $773.83,https://www.ebay.ca/itm/334259817444?epid=3049291490&hash=item4dd3700be4:g:XBQAAOSwBrxhorVc
Apple iPhone 13 Pro Max Unlock 128/256/512GB/1TB Silver/SierraBlue/Gold/Graphite,"C $1,901.63 to C $2,091.92",https://www.ebay.ca/itm/304344553426?epid=20050689397&_trkparms=ispr%3D1&hash=item46dc5957d2:g:k5gAAOSw2yhhhxRc&amdata=enc%3AAQAGAAACkPYe5NmHp%252B2JMhMi7yxGiTJkPrKr5t53CooMSQt2orsSzaVbXtmGxqmWnpn8RLN2qzwTgBBvN84QkxXIR%252FGgCCMPZkjxRtD8i3zkjndiXOjPoEPkbX421qkzD3GbeSIkIbqfXh7o0cqkEfrfs%252FMjtLgHy7PIAnqEORJP4xiJcZl%252BgKJFg2aKfNVc8eYlpGzhQBP1WENwHcOqS%252FbuPP1vbcki3mnMdJCt6h6a%252BWyrWUw%252Bby3oHcJm3e1CB2%252FX5VFjJ7QME5%252FY6PzQxOyfJXAxLzG29Hq9EcjhJdR8qM4WYZuh1ePp5IVCWsfe5OOj2c%252F85fSKhnKa427rVatnWA1%252FlX54U0UaDBtaBRLNB%252FdcaEqzQkR7AvcHsOoeA1n4vDPYulSaHZJujpwqiICsGgt70rOvkMEf%252BVZrgiVXkfSSOQZ7j2cym1vFZZ%252FT5qabQeY3SHX47FbzDLzyf1QNXdETdYcwjqusF6YH3EywrS858QpWwb%252FkXyJkaaxTm5jzIlbkQVxdkJsz7%252BFPUfTy996fHkmKgctUr9TSZfyn79nDQekP33sK8eL%252FWsYI4RiRQLF5W0lCYz7QYi0hRBBlvjay5SeVJGhXiigXD472IRDmkhBW90s3Yr8GquHA5uJZH2Jwq0jLQapfu2i09O%252FVHR7eXG566Knl4aQZaQ4IE60ubiCLG7X3%252BWcgLWz%252F8rALLMTTl7aMS03ueE0m6t%252FvMBI5E8YZQF19U5AMQXu%252FOS7a8kGSekmfdvp%252FrAiRBBzIEA9HXfmSsFCPPs0ZpxbDvFuBMjuwyq1U1Jp4PEuhcOit5oZjH%252BHygL7XKWO8BqQkIVVlEBUFc5uBf9fqGUUL1aNKwbxgfJqAczJtOUjsszX4LYmH%7Cclp%3A2334524%7Ctkp%3ABFBMjtqSh95f
Apple iPhone 13 256GB Starlight Unlocked 'Excellent Condition' Apple warranty,"C $1,079.99",https://www.ebay.ca/itm/304291027147?epid=26049291225&_trkparms=ispr%3D1&hash=item46d92898cb:g:5qAAAOSwA~phQhsS&amdata=enc%3AAQAGAAACkPYe5NmHp%252B2JMhMi7yxGiTJkPrKr5t53CooMSQt2orsSzaVbXtmGxqmWnpn8RLN2q2k8Df0yMBLVsd7zBKsYKeSlaNJBMpvHb5ZioPXW9fhrclGbSCXpuE%252F6qNa2qYseiOblzS9gkXN5mvd5q9JOH5G5hhBUYTSm%252Fg0gh0iydpHc8kDZABzWv%252B3tHUPvp1JRaSOzKAU8RcM%252FMe%252FJUR2VjINKZySfor9AzX%252B0katHzpSzhJKVJNQCl5DGblchKnunGixW5%252Boz0B16QkaZoD3JnKJiMvTfuRAb3VKfhoCCrN8%252Bzmv1RJK0veQgtr6NFZOjECVN6VAqCEG1%252BZekGAF4jHmXX%252BxCyIJehmYIlOej29S78L2Zt%252B9r4cblcNzrBh06l08uIR70CRh2NDwjWfrrsLKkpu50HJu0vlF8YabF%252BOrDvJXZP32j15HfO66hR8L9l87BWz8oPB0EEfRAjy3L6%252FIFnEhLUqXnPzXoSGfID8iGOWzJ27lYSHc6a%252F3tcUaweiEX2Ee%252F3eI1GlL87eqRB%252BUSDQ0iw4BL1%252BF48zIX4Lm6hCJ%252BCHxfeUpEegOUuYwoX9pCyu07yvkSrNVUOoUJ8r3a1FZebolE826pJql3OhsaqcXbMT2U%252FjLDpCM7dqEXQMl8lEXdfccrjfIoy1HkJWYZfTVYoU%252FCjbjgJhCOitrzFfzv09nsiGNvPnhMsl125T99Vd0%252B0D6excAMd%252Bz3pnSX92XGYl80oJucUvrAiwMO4ZcaU%252FdIBq34lIOQXbhfuRG7ufBDHPKeOtsPudVjm9gIBoe5cWIA9TxFEV2OgYb5RhVypISVcvzdB3Q7mC8txKVz9cCJx6Yrmt99MnazBm5HcoxaYMHlyEP5D6YbS759%7Cclp%3A2334524%7Ctkp%3ABFBMjtqSh95f
Apple iPhone 13 Pro 128/256/512GB A2483 Unlocked Great,"C $1,230.53 to C $1,357.39",https://www.ebay.ca/itm/255326705330?epid=26049290840&hash=item3b72a856b2:g:umkAAOSwc7Nh3gun
Apple iPhone 13 - 128GB - Blue (Unlocked) - NEW - no reserved price! ,C $926.08,https://www.ebay.ca/itm/144402028181?epid=22049282568&hash=item219f081695:g:DdYAAOSwruRiAW38
Apple iPhone 13 mini - 256GB - Starlight (Unlocked),C $888.02,https://www.ebay.ca/itm/304350348181?epid=25049270768&hash=item46dcb1c395:g:M4gAAOSwtVhiAtiB
New ListingApple iPhone 13 Pro Max - 128GB - Graphite Factory Unlocked,"C $1,458.89",https://www.ebay.ca/itm/194824175829?epid=20050689397&hash=item2d5c6d00d5:g:N18AAOSwi9Vh-bW7
New ListingApple iPhone 13 - 128GB - Starlight (Unlocked),"C $1,040.25",https://www.ebay.ca/itm/185292676518?epid=8049288614&hash=item2b244ddda6:g:5qAAAOSwA~phQhsS
Apple iPhone 13 A2482 128GB Blue! Warranty! Factory Unlocked phone! 9/10!,C $996.60,https://www.ebay.ca/itm/194819945402?epid=22049282568&hash=item2d5c2c73ba:g:yGcAAOSw0xhiBuGs
New ListingAT&T Apple iPhone 13 - 128GB -  RED BRAND NEW IN BOX! NEVER OPENED,"C $1,002.18",https://www.ebay.ca/itm/384731521730?epid=13049280970&hash=item5993c922c2:g:JjQAAOSwUfdiCEBc
Apple iPhone 13 Pro Max All Capacities ATT Sprint TMobile Unlocked VZW Excellent,"C $1,776.03 to C $2,251.75",https://www.ebay.ca/itm/294493535899?epid=25049270823&hash=item44912ebe9b:g:b6QAAOSwPxNhdsXG
iPhone 13 Pro Max Graphite 256GB Unlocked w/ MANY Accessories,"C $1,680.89",https://www.ebay.ca/itm/185275783286?epid=6049292400&hash=item2b234c1876:g:qLkAAOSwVORh9vGP
New ListingApple iPhone 13 Pro Max - 128GB - Sierra Blue (Unlocked),C $869.92,https://www.ebay.ca/itm/154845015116?epid=4049279892&hash=item240d7b6c4c:g:L90AAOSwc7FiCEDI
iPhone 13 Rose 128 Go Garanti | débloqué Tout Opérateurs,"C $1,157.32",https://www.ebay.ca/itm/115240602964?hash=item1ad4e00d54:g:6t8AAOSwWY9iAWPh
Apple iPhone 13 Pro Max All Capacities ATT Sprint TMobile Unlocked VZW Very Good,"C $1,452.53 to C $1,883.86",https://www.ebay.ca/itm/284503136338?epid=20049285656&hash=item423db55852:g:vrsAAOSwC75hdsOp
Apple iPhone 13 (PRODUCT)RED - 128GB - (Unlocked) Verizon T-Mobile,C $886.75,https://www.ebay.ca/itm/134021983109?hash=item1f34552b85:g:fPwAAOSwQ6BiBuub
Apple iPhone 13 Pro - 128GB - Sierra Blue (Unlocked),C $932.42,https://www.ebay.ca/itm/125139874947?epid=26049290840&hash=item1d22eaf483:g:NzUAAOSwwZ1iA5Nf
Apple iPhone 13 128GB (PRODUCT)RED Verizon Unlocked - NEW & SEALED,"C $1,014.87",https://www.ebay.ca/itm/284648203087?epid=22049282595&hash=item42465ae34f:g:Ml8AAOSwaUhiBX6k
Apple iPhone 13 - 128GB A2631 - Midnight - (Unlocked) Brand New Sealed,"C $1,079.99",https://www.ebay.ca/itm/115236565534?epid=11049276145&hash=item1ad4a2721e:g:k2UAAOSwe-xh~Y9k
Apple iPhone 13 Mini 128/256/512GB ATT Sprint TMobile Unlocked Verizon Excellent,"C $773.83 to C $1,052.92",https://www.ebay.ca/itm/294477306426?epid=20049285578&hash=item4490371a3a:g:D34AAOSwWbhhbyHj
Apple iPhone 13 - 256GB (FACTORY UNLOCKED) ✅ APPLE WARRANTY ✅ PINK ❖SEALED❖,"C $1,191.15",https://www.ebay.ca/itm/324996908974?epid=8049288706&hash=item4bab5347ae:g:TbIAAOSwrqth4g~o
NEW*  Apple iPhone 13 Mini 128GB | Unlocked Verizon AT&T T-Mobile Cricket Metro,C $900.69,https://www.ebay.ca/itm/263765762532?epid=5049289933&_trkparms=ispr%3D1&hash=item3d69aa21e4:g:yUMAAOSwMmRh5yGO&amdata=enc%3AAQAGAAACkPYe5NmHp%252B2JMhMi7yxGiTJkPrKr5t53CooMSQt2orsStdebXPz4ZTXCT8FI9kPBh74%252Fs8efBr3mdy8GsxMBuXMTQXsRNwXRz4T6W%252BDhG6o0bsgrwCywcGm%252BpKhEM6qUDDdq7XCBMv2oRojX9WwsKqWAjJ3XYnmvClFZDe2PINOoWYWD2nub8VttHaBSDLDDBTh3lIHfnkG2UwchxPGR%252FT9Rw7wcfAZYCNPOsZC3leI2W8ifeVZ9JttOsOFhFNqBL%252B%252BWDzustfmzR5gZUa8DLqADcpYR4aoPo2TbP63ckgtS6XRvUfM0tpq2BfQY1tk19OD4mpChqFUjvKYno%252BOy3ObqYfTzsOfwJYlDKDm6CvpstK2ulauNxxnb1r2BPILJuhmamIoy%252BDqx%252Fm9gwCSfeb9MehNnD%252FDiGaEEWhBhL0tsXcr8K3dlpIXzuGzOzX9AJj0zje7F4EmQzFBWW8RpAKqu%252F19R4j%252FPLORBZ%252BD4fG7%252BgMLkd7wh3Cgp%252FzyXhCCznJXdH%252FWrLeO5HljHQPZTl16HT8p%252FwnmE5k8YIXrmDpQqD%252FGY4ZK9XyusB94MwbEkGYcODR9lDx0XW%252BwmUxaX2KkILT7WHzTf9f1v5nKsjUMJgX0qqDrKZ1ptjBKWlGCjF4cmhqlY5U5ygquUrXriKlMCxhsFrz4s1Yd2sOgLznBKkx1XywyirnmA4a3aA152Rc0%252FeqWptd3pB6MlzJN8KJBSK7O8pOxHVz3%252BUZFA9HMMbQYm70fMudgrSTrDq16dGG0Tkc5eTSsLpkFf5oF9cUUwYz3OXY6PYD6E1vM0nYx1NJRayXD35Qkstjft0kgxFQsPZVFAcoJd26IRy5yxmyec%252Bf2YZYtEIZPZZgpp4Lwx%7Cclp%3A2334524%7Ctkp%3ABFBMjtqSh95f
Apple iPhone 13 Pro 5G 128GB Sierra Blue T-Mobile CLEAN ESN APPLE WARRANTY A2483,"C $1,192.47",https://www.ebay.ca/itm/325029509705?epid=25049270808&_trkparms=ispr%3D1&hash=item4bad44ba49:g:Q2kAAOSww35hoBU9&amdata=enc%3AAQAGAAACkPYe5NmHp%252B2JMhMi7yxGiTJkPrKr5t53CooMSQt2orsSvhAqMt0wg86xg8aAkgjQJM4H8QKR%252BinGpTJ7EmHXmyohI%252FEZJqrQaHhQGve%252FcTP0vLGyAso3CQd65sXI1a0SW5ss4%252FGMGLfUDB61ReoQDWaLrzaNN%252B1OvWCkIeEmRDlxcrqBMmwKJcXacQDcrHAlrPeqWVaddnLiGWU47GQYVPa3aUTvG5dko7J0n%252FSONbj0UFCc3TNFWxMW90GYUVPEn3EhKZZBIykO5SRUKk4eOYaQwdY1S%252FqW0aLLVItZ0LzvmsFUi1UZpx%252Fbhe3HxwNfTPQoQ5yjdwf2mrO59ydIm4yqmH6zguG9Ci1aeMhJy9Cppo2zdyXa6Cd6di7r9sUlv7IcUGz9SaM%252Fbvb7MVxSbawBONuOh4WNpG9%252F6MS7zTZK2hj3SnPbQdiVfqxO3q5J%252FnVBV0L%252BinzsvPo4fTt9Xy3ZWX0iFXJhDDOpFPqYqn73YwbF%252Fj0AZ0AuKpqFuoAHPm5XvAxdmxfOBE0Lt4Z4CEfaCKSt%252B16PsWVa%252FKQKFOLQBkQU2UUNJLZWPTF%252BC4%252FF9eY4c3KSCALgRjCvYkrWeVxlfioiuG0I1%252Fg4kwugIhqvGzH5mBI0Yyfmp9bU0YFT5o39YNNcSbNrBug8CMDJ9eoMGv4%252FIeWuA3TKBuNSEE6DKxRaYheUaQ81IOiTlXrN0kKPVEiXkbr1fsHphYWgsqieeq7tSwMO2mQ42AvzASviznxCEkDTvr9o4%252BrrwyeyHH4GnPzja1do%252Bs5UecECrGRMhoShpOVPwZGo%252FZRwBSOpBBfMRo5IKJ4ckJybGVCSOrP2PM2WgzCGve7L2F%252B6pr8s%252Bbax4l22GdpaPnZVYJTu%7Cclp%3A2334524%7Ctkp%3ABFBMjtqSh95f
